copyCreationTime,captureTime,touchTime,id_global,grayscale,aperture,flashFired,focalLength,isoSpeedRating,shutterSpeed,Temperature,Tint,currTemp,currTint
-63113817600,2023-11-12T19:52:15.87,741426607.9,3540645D-E787-444B-A59D-0904883DB8BD,0,4.643856,1,24.0,160,7.643856,5550,12,5315,18
-63113817600,2023-09-02T13:40:45.765,741426607.6,178A5667-CE6F-4F07-8941-A04298698997,0,2.275007,0,85.0,1600,8.321928,3850,30,4556,46
-63113817600,2023-05-20T21:15:14.69,741426607.0,311AB2B6-C9FE-455E-A380-028F67471031,0,2.0,1,35.0,800,6.321928,4800,-10,5275,-1
-63113817600,2023-06-03T16:33:08.12,741426607.1,2266CA27-CB03-4380-8C68-D4514BEDBB7C,0,5.310704,0,24.0,400,7.321928,4500,-5,5006,14
-63113817600,2024-01-14T14:46:42.11,741426608.0,0F12860F-5580-40BC-B235-89F0C60112AA,0,2.0,1,60.0,1600,7.965784,4300,14,6317,4
-63113817600,2023-10-14T12:55:45.75,741426614.4,38BD2AB2-FC5D-4EEA-8191-653BC6DDDF2B,0,2.970854,0,24.0,400,8.643856,4800,24,5635,36
-63113817600,2023-10-14T17:59:58.15,741426607.8,60371C6F-8945-4871-A8CA-578BEFD3801A,0,4.0,0,24.0,640,8.965784,6595,5,5807,15
-63113817600,2023-06-25T18:38:47.50,741426607.4,1C4ED1ED-1620-4053-8CF2-A9CFB922F827,0,0.970854,0,35.0,100,12.643856,4650,2,4866,3
-63113817600,2022-09-24T17:48:02.22,741426606.6,4FC698EB-7F2B-4DF2-B801-A72FDDF893AC,0,0.970854,0,85.0,800,7.965784,3950,1,4369,18
-63113817600,2023-10-21T15:30:56,741426614.4,58CFC65C-EBB4-4C31-9671-473F7304D0EF,0,2.970854,0,48.0,160,8.643856,5619,7,5747,6
-63113817600,2023-07-01T14:03:54.787,741426607.4,2F827D41-C5FA-4319-B701-07852A41FC81,0,2.0,0,35.0,1000,6.965784,3750,13,4026,26
-63113817600,2023-10-07T21:11:43.82,741426607.8,441959C0-B745-4502-B105-B32284EE71CE,0,0.970854,0,35.0,800,6.965784,2800,2,3653,3
-63113817600,2023-02-18T15:36:20.25,741426606.9,2BEB02B8-117C-4E60-AFA0-597E8A082985,0,0.970854,0,85.0,160,7.965784,5050,14,4907,10
-63113817600,2023-08-25T16:28:01.79,741426614.4,53E9430A-D435-4997-8152-655DA5EA3A54,0,2.0,0,85.0,100,10.643856,5811,5,4923,2
-63113817600,2022-06-11T12:38:37.71,741426606.5,47B13DF9-6D85-4308-B724-DF546BF9887B,0,2.970854,0,58.0,100,7.643856,5300,6,5399,6
-63113817600,2023-07-13T19:09:48.86,741426607.4,5B41A86A-50FA-4E91-9E58-6CC9D5499B96,0,2.970854,0,300.0,220,11.643856,5850,23,5352,17
-63113817600,2023-03-11T17:46:24.31,741426606.9,31E253B2-E35F-4631-94F0-8BE11FD23F1B,0,2.0,0,58.0,800,10.965784,5782,5,5193,18
-63113817600,2023-10-14T21:31:07.58,741426607.8,5D874E22-078C-46C8-9BC3-6218036FACFF,0,8.33985,1,24.0,125,1.736966,5250,2,6139,10
-63113817600,2023-09-18T12:46:28.68,741426614.4,354F05E7-3A7F-4EF2-9891-113DC475D68D,0,1.695994,0,85.0,220,6.965784,4350,13,4593,5
-63113817600,2024-02-17T18:13:50.03,741426608.1,5C85D1CB-2C83-4C0D-B68F-B9E21453A905,0,3.61471,1,24.0,1000,7.321928,5144,1,5713,4
-63113817600,2022-11-27T15:09:51.90,741426606.8,0924C3C1-4C9B-4E93-86B3-B064747DDF9C,0,2.275007,0,85.0,800,6.321928,3250,-17,3321,-20
-63113817600,2024-01-06T12:38:00.24,741426608.0,30966B63-1517-4F7C-9D13-9586A76C4604,0,2.970854,1,200.0,1600,6.965784,3700,-3,6317,4
-63113817600,2024-02-17T17:35:44.50,741426608.1,565FFC0E-1DB9-4666-9DDB-584FF69E476E,0,3.61471,1,55.0,1000,7.643856,5395,0,5713,4
-63113817600,2023-09-16T13:10:28.47,741426607.6,324F3236-5D0A-4145-9741-0B6A166C71F7,0,4.0,0,50.0,100,9.643856,4800,15,4679,18
-63113817600,2021-02-26T20:29:47.74,741426606.3,05A6F730-CE2A-4578-996F-CBAC10A56E91,0,2.0,0,85.0,6400,9.965784,2750,3,3038,7
-63113817600,2023-07-21T20:36:02,741426607.4,0266D4A8-A438-4A4E-B8F9-F31325FB71A4,0,2.643856,1,24.0,160,7.965784,4650,3,5248,11
-63113817600,2024-01-06T12:59:25.49,741426608.0,543A67F6-2F9E-404B-A65D-1D77D49623D6,0,2.970854,1,70.0,1600,6.965784,3900,3,4670,-1
-63113817600,2023-07-22T10:38:25.092,741426614.4,2915C404-8FCA-4044-997E-5F72330DF8D5,0,2.0,0,35.0,640,7.643856,4700,22,5191,29
-63113817600,2023-05-27T19:54:55.32,741426607.0,0A1AB1D0-894F-4A13-892B-6C4A4B221C78,0,0.970854,1,85.0,500,7.643856,4100,9,4966,1
-63113817600,2023-07-21T16:59:02,741426614.4,42835AB4-EDEF-4162-BE5B-8F05855E50BE,0,2.970854,0,35.0,100,9.965784,4900,11,5256,11
-63113817600,2023-08-19T16:20:50.78,741426607.5,4D4E8B9D-4B04-4205-885D-1AE7A2AF8DDF,0,1.695994,0,85.0,100,12.965784,4820,4,4604,7
-63113817600,2023-05-23T18:58:59.51,741426607.0,38A12DA1-10A3-49D5-AF70-61BC225A2AB0,0,2.970854,0,300.0,800,11.965784,5582,24,5179,22
-63113817600,2024-01-14T15:35:19.61,741426608.0,3CD28613-237D-4E58-A667-33FB2E115D10,0,2.0,1,70.0,1000,7.965784,4200,5,6317,4
-63113817600,2023-02-12T04:57:42.402,741426606.9,2CAAB013-2C09-41E4-AA5A-2A15A837C2EA,0,2.970854,0,70.0,2000,7.965784,21780,40,7026,28
-63113817600,2022-08-10T06:14:39.624,741426606.6,225EBDC0-AE7E-43E3-88CC-E9D853DE94D4,0,3.61471,0,63.0,1250,8.643856,5854,5,5355,12
-63113817600,2023-08-19T16:02:49.99,741426607.5,602C968E-EA0C-472D-B4EA-261FFD52AEDA,0,0.970854,0,35.0,200,12.643856,5969,7,5419,5
-63113817600,2023-12-17T14:18:47.24,741426607.9,2C4E05AE-EA0F-4369-A078-D59A5D11FA5F,0,2.970854,1,35.0,1000,7.965784,5300,4,7597,1
-63113817600,2023-09-16T14:45:19.39,741426607.6,4A927FA5-6781-4B7D-B621-CF7EEA42EE72,0,4.643856,0,50.0,100,7.643856,4800,18,4679,18
-63113817600,2023-09-18T13:59:11.83,741426607.7,0208CD02-2447-47CC-A019-89742DCB8F4E,0,1.695994,0,85.0,200,11.643856,4457,10,4415,17
-63113817600,2022-09-02T13:11:25,741426614.3,06A8E85B-D315-4B3A-9678-22E6A0E32781,0,2.970854,0,28.0,1250,8.321928,4750,20,5379,11
-63113817600,2023-09-16T18:28:25.21,741426607.7,5D94B7F7-79FD-479A-A73B-BA2B17867CE0,0,2.643856,1,50.0,400,7.643856,5100,28,4679,18
-63113817600,2024-01-20T19:04:58.20,741426608.1,34699A82-7B08-4656-A29F-366B91B61458,0,2.970854,1,35.0,2000,7.643856,5350,17,6942,2
-63113817600,2024-01-14T17:51:44.54,741426608.1,50448C80-0AEF-4C76-9698-824163C79498,0,2.970854,1,119.0,400,7.965784,4850,2,6317,4
-63113817600,2023-09-30T14:43:46,741426607.7,178BC957-B690-4801-9BEE-665AD1B70567,0,2.970854,0,36.0,80,7.965784,7073,3,6185,5
-63113817600,2022-08-29T17:23:04.007,741426606.6,3F5773AD-8E38-4066-BC16-37FDA7773F7C,0,3.61471,0,48.0,640,9.965784,6104,20,5470,8
-63113817600,2023-08-25T23:21:35.26,741426607.6,5F6F72A9-AED5-4056-8A73-BA7008614ED4,0,2.970854,0,28.0,1800,6.965784,3050,2,3980,10
-63113817600,2023-05-26T20:54:53.21,741426607.0,02B3B614-0893-40EF-BD3F-B29486CD4759,0,2.970854,0,300.0,2200,10.965784,5582,20,4889,33
-63113817600,2023-05-13T12:03:21.00,741426607.0,3953558A-19D6-4EC8-9D26-7DF6603005F0,0,4.0,1,40.0,800,7.321928,5250,17,5990,6
-63113817600,2024-01-20T18:47:38.17,741426608.1,5D24D95C-B0D8-42DB-AF2A-536968BE0925,0,2.970854,1,35.0,2000,7.643856,5250,18,6942,2
-63113817600,2023-08-25T18:48:43.33,741426607.6,1E588581-9987-433F-9998-35F577E3108E,0,2.0,0,85.0,180,6.965784,5300,9,4512,16
-63113817600,2019-11-02T17:43:19.77,741426606.3,0EB61A9D-A164-4128-AB21-15175BAEB796,0,2.0,0,58.0,400,8.965784,5950,5,5065,17
-63113817600,2023-01-21T13:53:57.29,741426606.8,37512F2C-ED81-4769-BA63-360C440B4C08,0,4.33985,1,35.0,640,6.643856,4650,-1,5478,8
-63113817600,2023-07-21T17:07:52,741426607.4,33BBBC8A-4064-4C1C-BB8D-96E6FB86013C,0,2.970854,0,35.0,100,9.643856,5550,3,5256,11
-63113817600,2023-12-20T14:19:38.65,741426614.4,3DFBAED0-509A-4D08-AE41-15209C933167,0,5.310704,0,50.0,125,6.965784,4450,-14,4956,-6
-63113817600,2019-11-02T15:31:23.70,741426606.3,44A08861-253A-45DA-936E-3E6C9E6A5336,0,2.0,0,85.0,250,12.965784,5483,4,5223,20
-63113817600,2024-01-06T10:57:08.91,741426608.0,25F94EF5-336D-438B-93B6-033703C6EEB4,0,2.0,0,57.0,320,8.965784,5910,12,6071,4
-63113817600,2023-09-16T13:23:05.84,741426607.6,36C70481-231C-4E2A-A955-355A07C3EE83,0,2.970854,0,53.0,2500,6.965784,3000,2,3775,13
-63113817600,2023-12-10T14:51:11.32,741426607.9,0A513A30-5857-400A-B82E-8998123F7B83,0,1.695994,0,35.0,160,7.643856,5200,11,7597,1
-63113817600,2022-09-02T12:48:11,741426606.6,07444DAF-AE29-4E05-8E7C-1E054A52BE43,0,3.356144,0,28.0,160,8.643856,5200,18,5379,11
-63113817600,2023-11-01T16:23:40.18,741426607.9,4206B6EC-B086-461D-ACFE-D35EC97368DF,0,6.0,0,50.0,320,6.965784,4350,-7,4884,-3
-63113817600,2023-11-11T12:03:11.98,741426607.9,2A2AD92F-2D9E-49B0-BC9E-882359ADEB5D,0,2.0,0,35.0,400,7.643856,5546,16,5980,4
-63113817600,2022-06-25T20:11:09,741426606.5,2D4DA409-E616-4CD1-8787-CFF757C03900,0,2.970854,0,142.0,500,8.643856,3950,4,5379,11
-63113817600,2024-01-20T19:03:35.72,741426608.1,14021D57-CF46-445A-ADFD-CE9B8F856D7C,0,2.970854,1,35.0,2000,7.643856,5550,17,6942,2
-63113817600,2023-06-27T18:42:45.41,741426607.4,5B70802D-6926-47AF-800E-10EC957D4F94,0,2.970854,0,300.0,4500,11.965784,5750,21,5428,36
-63113817600,2023-04-18T18:49:04.02,741426614.3,51DB6F50-F89F-4984-9DCF-31AA07E7AD3E,0,2.970854,0,85.0,80,11.287712,4305,11,4439,11
-63113817600,2022-10-16T16:26:47.11,741426606.7,0CBC97CB-A759-472D-B313-F9400224D6A4,0,3.61471,1,56.0,250,7.643856,4600,12,5398,6
-63113817600,2022-06-12T20:24:44.97,741426606.5,572E260A-3086-402D-B6D0-8C9EE8108943,0,2.970854,1,49.0,1250,7.643856,3750,9,5072,11
-63113817600,2022-09-24T19:10:15.45,741426606.6,2C4C67DA-6504-4978-AD40-04CB4523EDB7,0,2.970854,0,14.0,1600,4.906891,3950,11,5078,8
-63113817600,2023-05-20T09:27:55,741426607.0,40861B43-ABD5-4B23-8DD4-4F67F3906641,0,2.0,0,35.0,100,9.643856,5932,10,5258,11
-63113817600,2023-02-09T04:13:08.578,741426614.3,0D6193C7-A007-4E43-9215-A6AE2EEB22A1,0,2.970854,0,35.0,800,10.287712,13781,19,5523,8
-63113817600,2023-09-18T20:21:43.08,741426607.7,16BEAC19-D677-497B-A1E0-955B5A291308,0,1.695994,0,85.0,2800,6.965784,2402,-2,3161,6
-63113817600,2022-03-19T20:18:09.91,741426606.4,2A659B31-A575-49C1-AEBE-EBC849C3E46F,0,2.0,0,35.0,3200,6.965784,2300,5,2582,16
-63113817600,2023-11-11T15:04:16,741426607.9,412295B1-5158-4C43-920E-2B84DD8DD2E5,0,3.356144,0,70.0,160,11.287712,6107,1,6067,6
-63113817600,2022-06-10T12:14:04.47,741426606.5,0104851B-E8C8-49B7-9A58-300C0F9869C3,0,1.695994,0,50.0,100,7.643856,3350,4,3488,11
-63113817600,2022-09-24T15:43:19.68,741426614.3,5003EC24-7A69-4F0A-B7FA-73B9365D2DE6,0,0.970854,0,50.0,31,10.965784,5650,30,5244,20
-63113817600,2023-07-13T21:21:48.24,741426607.4,52B4AF0D-4F2E-4788-8E68-18F33E72D779,0,2.970854,0,300.0,1100,11.965784,5550,19,4785,18
-63113817600,2022-06-11T15:15:08.03,741426606.5,25908F8A-A81A-42B0-BE3C-FED9A8ABF4E6,0,2.970854,0,24.0,100,12.643856,5200,8,5276,8
-63113817600,2022-05-21T14:28:28,741426606.4,327FC1D6-CDA1-4A15-8788-D9DFAA6D00A3,0,3.61471,0,39.0,100,10.643856,5100,21,7086,18
-63113817600,2023-01-21T14:16:28.38,741426606.8,166FDD56-4759-4635-A7AE-38AA04144295,0,4.33985,1,35.0,400,5.906891,5050,18,5110,14
-63113817600,2023-08-25T18:50:20.71,741426614.4,174FDE04-E1BB-4BFD-B2F7-8A28DA42170C,0,2.0,0,85.0,180,6.965784,5300,12,4767,7
-63113817600,2022-07-23T14:19:03.85,741426606.6,0813AA12-AAF9-4E99-B391-23A136B6EA63,0,4.33985,1,24.0,800,7.643856,4950,7,5713,4
-63113817600,2023-08-06T17:00:32.98,741426614.4,248FC959-585E-4D74-A773-1B9DEDBA5555,0,2.970854,0,300.0,1400,10.643856,5800,16,5465,29
-63113817600,2023-02-24T22:15:14.78,741426614.3,13D78758-A876-409C-9B4D-2B28D63EA4CB,0,0.970854,0,85.0,320,7.321928,4600,15,4748,15
-63113817600,2023-09-21T20:31:20,741426607.7,009915D0-4ED8-4EF8-B706-D5C7DD1C2765,0,5.655638,1,24.0,800,3.0,5050,-10,5248,11
-63113817600,2023-01-21T13:20:41.03,741426606.8,0597F789-794F-4EE4-A190-B13A51E61404,0,1.356144,0,85.0,5000,9.965784,4332,12,4251,18
-63113817600,2023-06-25T15:45:01,741426607.4,3C11D6B5-06DB-4A97-8D5F-68BE3063AA54,0,0.970854,0,50.0,100,10.643856,5500,-14,5217,-7
-63113817600,2023-05-13T12:45:50.81,741426607.0,2FAB361E-7F1F-4B27-89F2-180B082E0F30,0,4.0,1,145.0,800,7.321928,5450,5,5990,6
-63113817600,2023-02-18T15:27:29.57,741426606.9,50D97F26-077E-410B-92C0-B240663FBE5A,0,0.970854,0,85.0,160,7.321928,5350,19,4941,14
-63113817600,2019-11-02T19:51:18.46,741426606.3,3DEA23D8-A85F-4886-984D-A775A7CC84D9,0,2.0,0,85.0,6400,7.643856,2400,1,2689,6
-63113817600,2023-09-16T17:02:36.22,741426607.6,5565D9B1-BA50-414D-9A50-09B9D7E7A45F,0,2.970854,0,50.0,800,7.643856,4800,23,4679,18
-63113817600,2023-05-30T18:43:06.49,741426607.1,0593E746-E3B1-4AC9-9C7B-28B5E3A64F60,0,2.970854,0,300.0,400,10.965784,5282,20,4574,31
-63113817600,2023-12-10T13:14:41.52,741426607.9,4BE47C6B-18D5-4274-B76A-290EB78B58C2,0,2.0,0,35.0,100,8.321928,5682,1,7597,1
-63113817600,2024-01-14T14:21:38.35,741426608.0,267A9281-6D83-4FA2-B881-E9D09DB61301,0,2.0,1,70.0,1000,7.965784,4150,5,6317,4
-63113817600,2023-09-02T14:07:48.391,741426607.6,0EA04447-8C37-48DA-BB5C-38F45A93DB47,0,3.356144,0,35.0,1600,7.965784,3700,29,4480,32
-63113817600,2023-10-14T17:50:45.81,741426607.8,07910677-F7DF-444E-B671-8FB258E4AAF1,0,4.33985,0,24.0,500,9.321928,6645,5,6329,20
-63113817600,2024-03-15T15:03:29,741426608.1,44E15A5A-9DA4-4FA0-B82D-90A87C64EC8A,0,3.356144,0,48.0,2000,7.321928,3070,-6,3265,-2
-63113817600,2019-11-17T14:29:37.49,741426606.3,22E173CB-B9CF-4100-8335-3535F0CCB161,0,2.0,0,85.0,800,11.965784,4250,-1,4677,13
-63113817600,2024-01-21T11:56:59.31,741426608.1,0F70D212-E26D-4E61-B681-EA849774B41C,0,2.970854,0,35.0,800,7.321928,3750,3,6942,2
-63113817600,2023-08-12T12:41:28,741426607.5,5C8E4169-55B9-4CA5-AED2-A676421C3202,0,2.970854,0,35.0,1000,7.965784,4600,6,5256,11
-63113817600,2023-01-21T17:05:57.78,741426606.8,3954844E-3B4E-4D12-8F9B-BD6914809ADD,0,2.275007,1,35.0,250,6.643856,4750,3,4947,-3
-63113817600,2024-01-21T10:17:40.37,741426608.1,3C746717-F22B-4409-8D74-8DF9A6EB72ED,0,2.970854,0,35.0,4000,7.643856,5000,5,6942,2
-63113817600,2022-06-11T22:08:33.20,741426606.5,311F7DAA-B203-43E8-BB02-B3E2D7BE5D9A,0,2.970854,1,29.0,500,7.643856,4400,15,5457,8
-63113817600,2023-02-24T19:25:58.21,741426606.9,1DEDC0C1-1223-42EF-91ED-DB04EDFAAD74,0,0.970854,0,85.0,50,6.643856,4850,16,4674,21
-63113817600,2022-05-21T17:59:33,741426606.4,3C13AC12-06A2-4B54-84DA-01C2166A6049,0,2.970854,0,130.0,800,7.643856,5000,-1,7105,15
-63113817600,2024-03-15T14:38:14,741426608.1,5317BB16-5E59-448F-AFFE-0D381DACD45E,0,4.643856,0,70.0,2000,6.643856,2900,-16,3303,-14
-63113817600,2023-09-16T13:00:58.76,741426607.6,2BAEE360-ACE4-4B7C-AD57-7CB468D6302D,0,2.0,1,50.0,320,7.321928,4600,15,4679,18
-63113817600,2022-07-02T16:48:28,741426614.3,4EA80C6C-DC06-4BAB-9A04-EDE02D1E76F9,0,2.970854,0,70.0,50,10.643856,4858,18,5379,11
-63113817600,2023-08-12T15:47:32.478,741426607.5,3D0D3F7F-64C7-4A67-B5EE-CDFDABC754CD,0,2.970854,0,35.0,250,7.643856,3850,15,4683,23
-63113817600,2023-09-16T17:32:55.90,741426607.6,41D52836-9D4F-453F-81DD-363156A902B3,0,2.643856,0,50.0,1000,7.321928,4500,14,4679,18
-63113817600,2023-09-30T19:23:18,741426607.8,08DA74A1-7E6E-4EB3-B606-A0B671294537,0,2.970854,1,35.0,640,7.965784,5170,2,5256,11
-63113817600,2022-06-12T22:57:17.23,741426606.5,44203601-B295-40C0-8F4A-50CF7E79DEF4,0,3.356144,1,32.0,1000,7.643856,5100,20,5181,16
-63113817600,2023-06-03T19:06:53.16,741426607.2,0CD4930F-ED41-439D-9A50-84B4B8AAE8EA,0,4.970854,0,24.0,200,7.643856,6500,10,5369,15
-63113817600,2023-02-18T13:56:11.93,741426606.9,16F7AEF3-B88F-4D01-A60C-E73839465D9D,0,3.356144,0,35.0,100,8.321928,5182,4,5477,-10
-63113817600,2023-07-07T15:31:40.042,741426607.4,513C505C-5077-41B7-8E2B-8CB403E4FDCC,0,2.0,0,35.0,500,7.643856,3100,10,3711,16
-63113817600,2023-05-30T18:54:31.23,741426607.1,0C8B79E0-8DD8-47B1-A391-413AF409E347,0,2.970854,0,300.0,400,10.965784,5900,18,4892,25
-63113817600,2023-10-19T12:12:09.60,741426607.8,5A52E230-4B04-4865-A6E8-FB0ED761FE69,0,5.310704,0,50.0,250,6.965784,4650,-10,5003,-6
-63113817600,2023-08-05T15:41:54.52,741426607.5,54D26755-6F97-450C-80CA-05BEC787006E,0,0.970854,0,35.0,200,12.643856,5050,8,4568,9
-63113817600,2024-01-20T19:00:24.61,741426608.1,0F4523EF-0B8D-4580-A3F5-78A169C05DE8,0,2.970854,1,35.0,2000,7.643856,5600,17,6942,2
-63113817600,2023-07-21T16:57:22,741426607.4,23EB03C3-C3F5-4536-84B1-07479A4F0848,0,0.970854,0,35.0,100,11.643856,5232,13,5256,11
-63113817600,2022-11-03T03:02:16.963,741426606.7,0C088354-7BAF-4862-9F6C-1A6C0471B653,0,4.33985,0,46.0,1000,9.321928,5808,8,5635,6
-63113817600,2023-09-30T14:14:41,741426607.7,4BFFE47E-A427-4E26-B018-A83034A81B39,0,2.970854,0,35.0,250,8.643856,4950,-6,5256,11
-63113817600,2022-11-03T02:49:33.799,741426606.7,1439DBC9-FF32-419A-8090-69EA4E3C8C08,0,3.61471,0,70.0,2000,10.287712,5558,5,5525,7
-63113817600,2022-11-12T10:56:52.41,741426606.7,07ED38C4-F760-4495-977C-A57B7AF73084,0,0.970854,0,85.0,125,7.643856,5850,13,4884,-2
-63113817600,2023-12-17T14:14:09.27,741426607.9,0770FBED-CEE0-4256-B9E1-92C17A583E90,0,2.970854,1,35.0,250,7.965784,7060,15,7597,1
-63113817600,2023-10-14T16:32:23,741426607.8,243BBBE6-C851-4B6B-A5B1-DF2A6A3911D6,0,2.970854,0,35.0,125,7.965784,6671,14,5256,11
-63113817600,2023-07-21T20:18:23,741426607.4,1D3368F6-F1B8-406B-8866-13D18FAF862B,0,2.970854,1,35.0,160,7.965784,4950,5,5256,11
-63113817600,2021-02-26T20:30:45.39,741426606.3,48188F05-F565-40C5-BA52-C089D3FE35E2,0,2.0,0,85.0,6400,9.965784,2700,15,2878,13
-63113817600,2023-08-04T13:09:02.245,741426607.5,2D66D995-75B7-439C-8E27-FE4555036452,0,2.0,0,35.0,5000,8.965784,4200,15,4973,24
-63113817600,2022-07-30T06:36:22.040,741426606.6,008B7CD2-969F-4117-90EB-866AEB4DCEC7,0,4.643856,0,58.0,500,8.643856,4608,7,4308,5
-63113817600,2023-07-22T13:51:34.558,741426607.4,48E2B677-A8F8-4C30-A8C0-F22EF2758106,0,2.643856,0,35.0,3200,7.965784,3100,9,3691,9
-63113817600,2023-11-18T19:02:27.25,741426607.9,197BF2EC-32F0-4406-9F5E-8950CFF4EEA4,0,2.0,0,35.0,2000,7.643856,2550,6,3605,8
-63113817600,2023-09-30T15:26:32,741426607.7,50B439B0-ABDA-4A0E-AA19-4784C5517BE4,0,2.643856,0,35.0,160,8.643856,5707,7,5256,11
-63113817600,2022-11-12T01:04:34.461,741426606.7,2B1E3AC3-A19F-496F-A0DD-BCCA674895E4,0,4.643856,0,26.0,1600,8.965784,4455,23,4255,14
-63113817600,2023-06-17T17:10:15.97,741426607.3,55F5ECD7-2068-44F9-B28A-4B88134403FE,0,2.970854,0,300.0,900,12.965784,5900,21,5439,16
-63113817600,2023-12-17T14:29:24.06,741426608.0,4E70E9CB-F739-42A1-A778-4C113F388545,0,2.970854,0,35.0,640,7.965784,5350,6,7597,1
-63113817600,2022-10-16T18:36:05.78,741426606.7,5B3B5F88-CD01-406A-B2E8-F02815F74BC2,0,3.356144,1,31.0,1000,7.321928,5050,-1,6628,2
-63113817600,2023-11-18T19:52:42.40,741426607.9,5363F78D-A506-4480-995C-007569D32F95,0,0.970854,0,35.0,800,6.965784,2600,8,3189,9
-63113817600,2023-09-30T14:52:36,741426607.7,1756953D-34CC-46CD-991E-0E172873DEEF,0,3.61471,0,54.0,80,8.643856,6373,2,5643,6
-63113817600,2022-02-19T17:43:08,741426606.4,1E532893-4A1D-44F0-8E59-FB81576FA346,0,2.970854,0,75.0,6400,7.321928,3000,-1,3202,-5
-63113817600,2023-01-26T04:04:11.866,741426606.8,43971700-485F-46AF-80E4-FC80F12C9866,0,6.0,0,182.0,1600,9.321928,6174,16,5262,7
-63113817600,2023-09-16T14:32:39,741426607.6,20C305B8-2500-45C3-829D-F91127547B13,0,2.643856,0,35.0,100,9.965784,4982,10,5256,11
-63113817600,2023-04-18T18:54:59.47,741426606.9,330DB184-33E1-4982-B90F-1F18A092193C,0,2.970854,0,85.0,400,9.321928,7160,19,6274,10
-63113817600,2023-10-14T22:56:17.73,741426607.8,5943B672-0029-44B3-9B85-AD273299F5DC,0,7.400879,1,24.0,500,7.321928,5300,5,6490,12
-63113817600,2023-04-27T17:18:59.319,741426606.9,1BE82311-8B74-4A5B-92E5-EBDE24D681BA,0,3.61471,0,200.0,1250,10.643856,6224,18,4959,6
-63113817600,2023-08-19T15:52:41.92,741426607.5,1EF4404B-B0B8-4FFA-AE4E-56CB94BE5F11,0,1.695994,0,85.0,100,10.287712,6333,2,5510,2
-63113817600,2023-07-21T14:03:41,741426614.4,1EEBC84B-C4FD-4D06-9ADD-A6A2B7D4E83B,0,2.275007,0,35.0,100,9.643856,5145,15,5256,11
-63113817600,2023-08-12T20:57:15.924,741426607.5,2BA6A229-5A06-4A41-906A-7381C74076D7,0,1.695994,1,35.0,250,7.965784,4500,1,5546,18
-63113817600,2023-09-16T14:23:39.64,741426607.6,1113CBD0-6B89-4F65-B2C2-3321ADFDF2B4,0,4.643856,0,50.0,100,7.643856,5000,20,4679,18
-63113817600,2023-06-09T20:39:19.00,741426607.2,39602087-F260-489B-BA84-497AC2B626E0,0,3.356144,1,130.0,1250,7.321928,5400,15,5496,6
-63113817600,2023-02-18T18:08:57.08,741426606.9,2035B81F-9836-4E55-82A7-E4E47F54C334,0,0.970854,0,85.0,200,8.321928,4950,16,4485,13
-63113817600,2023-10-21T13:30:04,741426607.8,29715EBD-B360-4BB1-B34A-8239F7CCCDF5,0,2.970854,0,24.0,400,7.965784,3417,-22,3781,-2
-63113817600,2023-04-30T15:02:22.90,741426607.0,043B1DB9-D787-490E-B530-97C78B027BF1,0,4.0,0,35.0,5000,8.321928,4350,-21,3868,-25
-63113817600,2022-03-24T18:45:57.05,741426606.4,0666AB86-A453-473A-84E1-C280502A366B,0,2.970854,0,58.0,1600,6.965784,8050,0,8180,9
-63113817600,2022-05-14T08:18:13.57,741426614.3,4C7A07EC-35D6-483D-B274-79EE4EE3669F,0,1.695994,0,50.0,250,6.965784,5400,27,5073,25
-63113817600,2022-10-23T18:50:10.85,741426606.7,2F11F4D1-4C15-473A-8E61-ED2CAA61087A,0,3.356144,1,24.0,640,7.321928,4200,5,5485,1
-63113817600,2023-05-30T18:44:25.32,741426607.1,313F1547-0083-4296-93DB-6847DDEDAF4A,0,2.970854,0,300.0,500,10.965784,5282,20,4942,28
-63113817600,2023-08-04T11:25:57.255,741426607.5,48ECBD77-3AC3-4CC5-BCE9-8360E912DEFC,0,4.970854,0,35.0,100,7.643856,6745,21,6345,23
-63113817600,2023-06-17T16:14:19.00,741426607.3,3E798215-5837-45DE-AFD8-A8F4361CA263,0,2.970854,0,70.0,160,8.643856,5300,-3,5347,13
-63113817600,2023-06-17T14:24:12.64,741426607.2,16B37F24-2E23-4BC8-A819-0CDF6903CFD5,0,2.970854,0,150.0,100,8.965784,5250,0,5610,13
-63113817600,2023-12-06T15:22:55.01,741426607.9,003C0559-D546-4E49-8514-EC2FB7ADFCA3,0,5.655638,0,50.0,160,6.965784,4650,3,4956,-6
-63113817600,2023-07-22T13:23:11.796,741426607.4,4E1D0239-91E7-430C-BFC2-0C0E7E33C657,0,2.643856,0,35.0,2500,6.643856,2965,4,3908,7
-63113817600,2023-09-16T19:49:08.29,741426607.7,5509178E-F81B-475B-A712-A09831FDD88F,0,4.0,1,24.0,1000,7.321928,5600,19,4677,18
-63113817600,2023-06-03T18:08:55.15,741426607.2,60D3DE24-BE18-4632-8173-480914CADA9A,0,4.970854,1,52.0,200,7.643856,5000,25,4967,19
-63113817600,2022-06-11T20:45:02.39,741426606.5,11C44071-36E0-47C0-8A4B-36F2338F3B97,0,1.695994,1,50.0,2000,7.643856,3750,9,5028,9
-63113817600,2023-11-11T13:02:04,741426607.9,149744A3-D599-4D25-A737-3F08F91DD691,0,2.970854,0,36.0,200,9.643856,4932,-12,5156,1
